# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-07-23 00:29:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 77866
# output
#   file = /home/rahul/Academics/prob_prog/stan/bernoulli/outputs/bernoulli-20240722202941_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=bernoulli.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-14.8839,0.999906,0.971993,1,3,0,14.8847,0.406348
-14.9052,0.99707,0.971993,2,3,0,14.9076,0.431001
-16.4581,0.800825,0.971993,2,3,0,16.5436,0.237747
-16.6419,0.967814,0.971993,1,1,0,16.9078,0.229233
-15.2956,0.993276,0.971993,2,7,0,16.3476,0.50562
-15.2257,1,0.971993,1,1,0,15.3468,0.497013
-14.9272,0.970977,0.971993,1,3,0,15.423,0.37841
-14.9042,1,0.971993,1,1,0,14.923,0.387911
-14.9121,0.897149,0.971993,2,3,0,15.6306,0.434264
-14.9368,0.99396,0.971993,1,1,0,14.9395,0.443558
-15.0352,0.966504,0.971993,2,3,0,15.2092,0.467459
-15.149,0.972189,0.971993,1,1,0,15.1657,0.486466
-14.9959,0.955263,0.971993,1,3,0,15.4914,0.360158
-15.1981,0.955378,0.971993,1,1,0,15.1991,0.328249
-14.9229,0.998411,0.971993,1,3,0,15.1464,0.379925
-14.9304,0.983076,0.971993,2,3,0,15.0671,0.441389
-14.9304,0.822786,0.971993,1,3,0,15.7027,0.441389
-15.1631,0.793982,0.971993,2,3,0,16.3247,0.332727
-15.3142,0.716516,0.971993,2,3,0,17.979,0.507788
-15.3082,1,0.971993,2,7,0,15.3094,0.315719
-15.8958,0.88506,0.971993,1,1,0,15.9031,0.268685
-15.5204,1,0.971993,1,1,0,15.8779,0.295901
-14.9892,1,0.971993,2,3,0,15.3952,0.45773
-15.5004,0.913171,0.971993,1,3,0,15.5057,0.52727
-14.9009,0.99847,0.971993,1,3,0,15.4253,0.42867
-14.991,0.983881,0.971993,1,3,0,14.9924,0.458164
-15.1157,0.989876,0.971993,2,3,0,15.1227,0.481414
-14.9066,1,0.971993,1,3,0,15.0733,0.431678
-15.9422,0.792928,0.971993,1,3,0,16.0808,0.563739
-15.5018,1,0.971993,1,1,0,15.9052,0.527408
-15.1301,1,0.971993,2,3,0,15.4194,0.483636
-15.2528,0.96997,0.971993,1,1,0,15.289,0.500444
-14.9139,0.975197,0.971993,1,3,0,15.4153,0.383451
-15.0007,0.990793,0.971993,2,7,0,15.0009,0.46033
-15.0754,0.955974,0.971993,2,3,0,15.3812,0.4748
-14.9632,1,0.971993,1,1,0,15.0513,0.45129
-14.9768,0.967363,0.971993,2,7,0,15.1813,0.364439
-14.9928,0.996328,0.971993,1,1,0,15.0106,0.36082
-14.9681,0.715986,0.971993,2,3,0,17.3667,0.366536
-14.9681,0.953748,0.971993,1,3,0,15.2045,0.366536
-15.6942,0.92887,0.971993,2,3,0,15.7136,0.544543
-16.575,0.535546,0.971993,1,3,0,19.4679,0.232264
-14.887,0.958942,0.971993,1,3,0,16.8686,0.417764
-14.887,0.666383,0.971993,1,3,0,16.5935,0.417764
-15.1322,0.945815,0.971993,1,3,0,15.1713,0.483963
-15.296,0.868608,0.971993,2,7,0,16.0449,0.317006
-15.0172,1,0.971993,1,1,0,15.2339,0.355802
-14.989,0.971814,0.971993,1,3,0,15.2854,0.457681
-15.1844,0.952772,0.971993,1,1,0,15.1866,0.491495
-17.2249,0.762337,0.971993,2,3,0,17.225,0.205733
-17.3046,0.987208,0.971993,1,1,0,17.7305,0.202859
-16.5415,1,0.971993,1,1,0,17.3188,0.233807
-16.2933,1,0.971993,2,3,0,16.7162,0.245961
-14.9437,0.991801,0.971993,2,3,0,16.3388,0.37313
-14.9571,0.913763,0.971993,2,3,0,15.5959,0.449633
-14.9508,0.981827,0.971993,1,3,0,15.1235,0.371087
-15.8351,0.838622,0.971993,1,3,0,15.9273,0.272615
-15.0497,0.996615,0.971993,2,7,0,15.6513,0.470194
-15.0992,0.98779,0.971993,1,1,0,15.1292,0.478784
-15.1149,0.917392,0.971993,2,7,0,15.6564,0.339423
-14.886,0.99861,0.971993,1,3,0,15.1068,0.401869
-14.8885,0.999388,0.971993,1,1,0,14.8887,0.398695
-15.6786,0.513998,0.971993,2,3,0,18.9292,0.283514
-15.286,1,0.971993,1,1,0,15.6161,0.318078
-15.2918,0.875492,0.971993,2,7,0,16.2621,0.50517
-15.1312,1,0.971993,1,1,0,15.2827,0.483811
-15.1518,0.9949,0.971993,1,1,0,15.2079,0.486877
-15.9298,0.91618,0.971993,2,7,0,15.9378,0.266542
-15.6079,1,0.971993,1,1,0,15.9474,0.288855
-15.0302,0.853435,0.971993,2,3,0,17.0175,0.466467
-15.0912,0.984981,0.971993,1,1,0,15.1146,0.477472
-15.0903,1,0.971993,1,1,0,15.1417,0.477312
-15.282,0.953511,0.971993,1,1,0,15.3005,0.504003
-14.8837,0.999814,0.971993,2,3,0,15.2852,0.41088
-14.9686,0.978462,0.971993,1,3,0,14.9976,0.36642
-14.9352,0.748478,0.971993,2,3,0,16.9737,0.375725
-15.7291,0.913246,0.971993,2,3,0,15.7748,0.547414
-15.2215,1,0.971993,2,3,0,15.6169,0.496458
-16.09,0.806465,0.971993,1,1,0,16.0907,0.574053
-16.3287,0.94389,0.971993,1,1,0,16.5703,0.589345
-16.2715,1,0.971993,1,1,0,16.6419,0.585815
-15.0661,0.888889,0.971993,1,3,0,17.0904,0.34702
-15.0661,0.835219,0.971993,1,3,0,16.1495,0.34702
-14.927,0.981089,0.971993,1,3,0,15.2282,0.4402
-15.0568,0.962865,0.971993,2,3,0,15.2231,0.4715
-15.0855,0.992897,0.971993,1,1,0,15.1215,0.476521
-14.8863,0.999125,0.971993,1,3,0,15.0691,0.416894
-14.9334,0.892488,0.971993,2,3,0,15.5842,0.376296
-14.9444,0.938467,0.971993,2,3,0,15.3954,0.445938
-14.9102,0.989696,0.971993,1,3,0,15.0244,0.385077
-14.8908,0.962223,0.971993,2,3,0,15.1641,0.421737
-14.8908,0.984614,0.971993,1,3,0,14.954,0.421737
-15.0656,0.963263,0.971993,1,3,0,15.0836,0.473083
-14.9037,0.985721,0.971993,1,3,0,15.1621,0.388179
-14.9121,0.881327,0.971993,2,3,0,15.7476,0.434251
-14.9063,0.979058,0.971993,2,3,0,15.0632,0.386865
-14.9264,0.987693,0.971993,1,3,0,14.9953,0.439972
-15.5507,0.879127,0.971993,1,3,0,15.594,0.531999
-15.2337,0.87398,0.971993,1,3,0,16.568,0.323968
-15.1026,1,0.971993,1,1,0,15.2278,0.34125
-14.9726,1,0.971993,1,1,0,15.0753,0.365424
-15.0179,0.989669,0.971993,1,1,0,15.0292,0.355653
-14.9511,0.978741,0.971993,1,3,0,15.2135,0.447926
-14.8997,0.991967,0.971993,1,3,0,15.0099,0.390339
-14.9046,0.976884,0.971993,2,3,0,15.0641,0.430704
-14.8992,0.995115,0.971993,1,3,0,14.9451,0.390662
-14.9166,0.99591,0.971993,1,1,0,14.9175,0.382369
-17.6006,0.683582,0.971993,2,3,0,17.9642,0.192758
-15.9036,1,0.971993,1,1,0,17.2922,0.268191
-15.0072,0.992145,0.971993,1,3,0,15.7576,0.357784
-15.0056,0.959332,0.971993,2,7,0,15.3001,0.461408
-15.6459,0.784445,0.971993,1,3,0,16.3814,0.285948
-15.1439,1,0.971993,2,3,0,15.5383,0.335315
-14.9969,1,0.971993,2,3,0,15.1147,0.359931
-14.9622,1,0.971993,1,1,0,14.9998,0.368032
-14.9622,0.922199,0.971993,1,3,0,15.3369,0.368032
-14.8922,0.994331,0.971993,1,3,0,15.0054,0.422879
-16.039,0.764616,0.971993,1,3,0,16.2468,0.570574
-14.8899,0.979326,0.971993,1,3,0,16.1595,0.397307
-14.9064,0.996108,0.971993,1,1,0,14.9064,0.386849
-14.9539,0.996302,0.971993,2,3,0,14.9541,0.370213
-14.9536,0.981309,0.971993,1,3,0,15.1217,0.448643
-14.9035,1,0.971993,1,1,0,14.9414,0.430093
-14.9932,0.967349,0.971993,1,3,0,15.098,0.360719
-14.8843,0.997552,0.971993,1,3,0,15.01,0.413134
-14.9217,0.993314,0.971993,2,3,0,14.9356,0.438235
-15.3121,0.92539,0.971993,1,3,0,15.331,0.50754
-14.9133,0.999896,0.971993,1,3,0,15.2398,0.434794
-16.1495,0.758653,0.971993,1,3,0,16.3102,0.578007
-14.8936,0.985127,0.971993,2,3,0,16.2479,0.424013
-14.8936,0.207952,0.971993,1,3,0,21.1531,0.424013
-14.8972,0.995487,0.971993,2,7,0,14.9242,0.391882
-15.1361,0.951771,0.971993,1,3,0,15.1613,0.336393
-14.9598,1,0.971993,1,1,0,15.0959,0.368653
-16.2042,0.774888,0.971993,1,3,0,16.3664,0.25066
-14.8915,1,0.971993,2,3,0,15.9968,0.422337
-14.8908,1,0.971993,2,3,0,14.8929,0.42169
-15.2296,0.927168,0.971993,1,3,0,15.2764,0.497513
-14.9264,1,0.971993,1,3,0,15.1634,0.439977
-14.935,0.997887,0.971993,1,1,0,14.9435,0.442965
-16.0798,0.801705,0.971993,2,3,0,16.6412,0.573363
-14.8881,0.981782,0.971993,1,3,0,16.1852,0.399175
-15.5002,0.917089,0.971993,2,3,0,15.597,0.527249
-14.9239,1,0.971993,1,3,0,15.3973,0.439059
-14.9821,0.985801,0.971993,1,1,0,14.9838,0.456072
-15.007,0.964487,0.971993,1,3,0,15.2672,0.357833
-14.9286,1,0.971993,1,1,0,14.9895,0.377905
-14.9173,0.990789,0.971993,1,3,0,15.0156,0.436473
-15.6963,0.846046,0.971993,1,3,0,15.7718,0.544722
-15.6095,0.77512,0.971993,2,7,0,17.5689,0.28873
-15.7138,0.993033,0.971993,2,3,0,15.8436,0.28096
-14.9896,0.819704,0.971993,2,3,0,17.4417,0.457839
-16.4388,0.60712,0.971993,1,3,0,17.615,0.238678
-15.4336,1,0.971993,1,1,0,16.2376,0.303471
-15.6315,0.959847,0.971993,1,1,0,15.7056,0.287041
-15.5153,1,0.971993,1,1,0,15.7157,0.29633
-14.9161,0.995435,0.971993,1,3,0,15.4489,0.382536
-14.9333,0.995997,0.971993,1,1,0,14.9374,0.376353
-14.9095,1,0.971993,2,3,0,14.9297,0.385383
-14.8988,0.996406,0.971993,2,3,0,14.9427,0.390899
-15.8762,0.79768,0.971993,1,3,0,16.085,0.269936
-14.9077,0.962897,0.971993,1,3,0,16.1727,0.432249
-14.9007,0.899799,0.971993,2,3,0,15.5839,0.389767
-14.9096,0.856493,0.971993,2,3,0,15.9316,0.433126
-14.9096,0.44994,0.971993,1,3,0,18.0695,0.433126
-14.9096,0.828314,0.971993,1,3,0,15.6554,0.433126
-15.9415,0.79482,0.971993,1,3,0,16.0729,0.563694
-15.5029,1,0.971993,1,1,0,15.9054,0.527513
-15.3174,1,0.971993,1,1,0,15.5258,0.508149
-14.9362,1,0.971993,1,3,0,15.2343,0.443352
-15.2541,0.964455,0.971993,2,3,0,15.2552,0.321619
-14.91,0.991131,0.971993,2,3,0,15.324,0.385131
-14.9374,0.984513,0.971993,1,3,0,15.0202,0.443746
-15.03,0.904402,0.971993,2,3,0,15.574,0.35335
-15.3155,0.929617,0.971993,2,3,0,15.6728,0.314954
-16.7766,0.859229,0.971993,2,7,0,16.7767,0.614619
-14.8941,0.989982,0.971993,1,3,0,16.6735,0.424357
-15.0947,0.958677,0.971993,1,3,0,15.1123,0.478037
-14.8985,0.986879,0.971993,1,3,0,15.1802,0.391059
-15.4448,0.859767,0.971993,1,3,0,15.7039,0.521811
-14.8972,0.998381,0.971993,1,3,0,15.3807,0.426498
-15.7401,0.888336,0.971993,2,3,0,15.7969,0.279094
-15.6495,1,0.971993,1,1,0,15.8631,0.28568
-15.0881,0.964952,0.971993,2,3,0,16.0219,0.34347
-15.8168,0.897525,0.971993,1,3,0,15.8263,0.273833
-14.8839,0.984866,0.971993,1,3,0,15.924,0.411733
-14.9054,0.994182,0.971993,1,3,0,14.9148,0.387327
-14.9874,0.986656,0.971993,1,3,0,14.988,0.362
-14.9004,0.990938,0.971993,1,3,0,15.0596,0.428396
-14.9847,0.969982,0.971993,1,3,0,15.0777,0.3626
-14.9847,0.910372,0.971993,1,3,0,15.429,0.3626
-15.0801,0.978529,0.971993,1,1,0,15.0869,0.344741
-15.3407,0.944161,0.971993,1,1,0,15.3464,0.312369
-15.4374,0.883956,0.971993,2,3,0,16.781,0.521061
-15.9384,0.883632,0.971993,1,1,0,15.9896,0.56347
-14.8836,0.990633,0.971993,1,3,0,15.9565,0.409184
-15.2076,0.923351,0.971993,1,3,0,15.2931,0.494634
-14.8849,0.997441,0.971993,2,3,0,15.2253,0.414489
-14.8848,1,0.971993,1,1,0,14.8851,0.41429
-16.5655,0.662939,0.971993,1,3,0,16.963,0.603184
-14.8887,1,0.971993,2,3,0,16.4577,0.39847
-14.934,0.985715,0.971993,1,3,0,14.9703,0.442611
-14.9329,0.986407,0.971993,1,3,0,15.0538,0.376478
-15.1743,0.959568,0.971993,1,3,0,15.1795,0.331263
-15.21,0.918359,0.971993,1,3,0,15.934,0.494958
-15.0409,1,0.971993,1,1,0,15.1797,0.468549
-15.126,0.929219,0.971993,1,3,0,15.5805,0.337825
-15.1789,0.860496,0.971993,2,3,0,16.4454,0.490735
-15.7803,0.861383,0.971993,1,1,0,15.7845,0.551518
-15.1841,1,0.971993,1,1,0,15.6372,0.491451
-14.9712,0.959388,0.971993,1,3,0,15.4828,0.365775
-14.9115,0.988969,0.971993,1,3,0,15.0646,0.433988
-14.928,0.981256,0.971993,2,3,0,15.0465,0.378116
-15.638,0.864961,0.971993,1,3,0,15.7189,0.286543
-14.9246,0.962972,0.971993,1,3,0,15.9478,0.43931
-15.1497,0.959836,0.971993,1,3,0,15.1534,0.486575
-15.9153,0.827037,0.971993,1,1,0,15.9153,0.56178
-16.2257,0.92722,0.971993,1,1,0,16.4116,0.582931
-16.4234,0.953545,0.971993,1,1,0,16.7062,0.595019
-15.0006,1,0.971993,1,3,0,16.1539,0.460308
-15.0249,0.99401,0.971993,1,1,0,15.048,0.465417
-15.0059,0.947939,0.971993,2,3,0,15.4597,0.358048
-15.09,0.981138,0.971993,1,1,0,15.1019,0.343185
-15.4301,0.858149,0.971993,1,3,0,16.1477,0.520323
-15.1583,1,0.971993,1,1,0,15.3855,0.487818
-15.2702,0.884055,0.971993,1,3,0,16.0424,0.319819
-14.9784,0.879046,0.971993,2,3,0,16.3047,0.455173
-14.9117,1,0.971993,1,1,0,14.9622,0.434086
-15.0234,0.970671,0.971993,2,3,0,15.143,0.465114
-14.9319,1,0.971993,1,1,0,15.0017,0.441912
-14.8836,0.999694,0.971993,1,3,0,14.9322,0.40995
-15.4644,0.861524,0.971993,1,3,0,15.6575,0.300716
-15.2229,1,0.971993,1,1,0,15.4411,0.325235
-15.1103,1,0.971993,1,1,0,15.2256,0.340103
-15.3466,0.949492,0.971993,1,1,0,15.3581,0.31177
-15.902,0.891613,0.971993,1,1,0,15.915,0.268289
-14.9124,0.991201,0.971993,1,3,0,15.8457,0.384115
-14.9256,0.835777,0.971993,2,3,0,16.1272,0.439667
-14.9684,0.951472,0.971993,2,3,0,15.2545,0.366463
-14.8991,0.999779,0.971993,1,3,0,14.953,0.3907
-15.2392,0.93071,0.971993,1,3,0,15.2815,0.323327
-14.8912,0.987746,0.971993,1,3,0,15.3302,0.422044
-15.1059,0.954576,0.971993,1,3,0,15.1299,0.47986
-15.2663,0.888275,0.971993,1,3,0,15.9451,0.320248
-14.8839,1,0.971993,2,3,0,15.245,0.406216
-14.8839,0.912766,0.971993,1,3,0,15.2677,0.406216
-14.9913,0.790591,0.971993,2,3,0,16.3429,0.361143
-15.0092,0.941898,0.971993,2,3,0,15.4914,0.462171
-15.7807,0.621362,0.971993,2,3,0,17.7816,0.276277
-15.585,1,0.971993,1,1,0,15.8444,0.290653
-15.2316,0.909708,0.971993,1,3,0,16.6141,0.497763
-14.897,0.999279,0.971993,1,3,0,15.1841,0.426323
-14.9344,0.995964,0.971993,2,7,0,14.9346,0.375988
-15.4115,0.913108,0.971993,1,3,0,15.4441,0.305508
-15.0129,0.949864,0.971993,1,3,0,15.8981,0.462962
-14.9065,1,0.971993,1,3,0,14.9879,0.431662
-16.0366,0.713431,0.971993,1,3,0,16.6586,0.260086
-16.8047,0.956226,0.971993,2,3,0,16.8793,0.222182
-16.2315,1,0.971993,1,1,0,16.8374,0.249202
-17.0876,0.859032,0.971993,1,1,0,17.1746,0.210858
-14.9349,1,0.971993,2,3,0,16.6597,0.442917
-14.9256,0.955265,0.971993,2,3,0,15.2546,0.378953
-15.9564,0.801514,0.971993,1,3,0,16.1157,0.2649
-16.3479,0.864921,0.971993,2,3,0,17.8425,0.243176
-14.9022,0.985259,0.971993,1,3,0,16.3508,0.388942
-14.8911,1,0.971993,2,3,0,14.8999,0.39623
-14.9262,0.987661,0.971993,1,3,0,14.9649,0.439891
-15.5516,0.878863,0.971993,1,3,0,15.5952,0.532075
-16.6928,0.52039,0.971993,1,3,0,19.414,0.226983
-17.9106,0.819051,0.971993,1,1,0,17.9992,0.183041
-16.6503,1,0.971993,1,1,0,17.7815,0.22886
-16.075,1,0.971993,1,1,0,16.656,0.25785
-15.4616,1,0.971993,1,1,0,15.9718,0.300959
-15.4026,0.843411,0.971993,2,7,0,16.7471,0.517478
-15.2335,1,0.971993,1,1,0,15.4129,0.498008
-15.1953,1,0.971993,1,1,0,15.2919,0.49299
-15.253,0.886987,0.971993,1,3,0,16.0719,0.321741
-15.2351,1,0.971993,1,1,0,15.3237,0.323803
-16.0166,0.930548,0.971993,2,7,0,16.0254,0.569025
-14.9141,0.997588,0.971993,1,3,0,15.8789,0.435143
-15.0583,0.974777,0.971993,1,3,0,15.0598,0.471775
-15.0957,0.996922,0.971993,2,3,0,15.1302,0.478211
-15.2072,0.90441,0.971993,1,3,0,15.8208,0.327138
-15.2072,0.787137,0.971993,1,3,0,16.5011,0.327138
-15.0181,1,0.971993,1,1,0,15.1683,0.355615
-14.941,1,0.971993,2,3,0,15.0024,0.373926
-14.9511,0.975627,0.971993,2,3,0,15.153,0.447921
-15.6118,0.864415,0.971993,2,3,0,16.0628,0.537497
-14.9149,0.965342,0.971993,1,3,0,15.8298,0.383054
-14.931,0.996228,0.971993,1,1,0,14.9351,0.377102
-14.9758,0.989639,0.971993,1,1,0,14.9792,0.364659
-14.9023,0.916552,0.971993,2,3,0,15.5725,0.429493
-14.8966,0.914398,0.971993,2,3,0,15.4741,0.392259
-14.9026,0.904671,0.971993,2,3,0,15.5576,0.429641
-15.0395,0.832583,0.971993,2,3,0,16.0157,0.351611
-15.3377,0.879384,0.971993,1,3,0,15.9035,0.510455
-14.9395,1,0.971993,1,3,0,15.2505,0.444426
-15.7226,0.849876,0.971993,2,3,0,16.1823,0.546887
-15.104,1,0.971993,2,7,0,15.5805,0.341046
-14.9831,1,0.971993,1,1,0,15.0807,0.362983
-14.9291,1,0.971993,1,1,0,14.9728,0.377748
-14.9382,0.968422,0.971993,2,3,0,15.1786,0.444013
-15.5511,0.815533,0.971993,1,3,0,16.0486,0.293374
-15.5604,0.998072,0.971993,1,1,0,15.7041,0.292614
-15.4942,0.852442,0.971993,1,3,0,17.0742,0.52668
-15.6414,0.988084,0.971993,2,3,0,15.7595,0.54007
-15.7222,0.980265,0.971993,1,1,0,15.8904,0.546852
-15.6819,0.807459,0.971993,1,3,0,17.757,0.283269
-14.8946,0.993678,0.971993,1,3,0,15.6624,0.393566
-15.989,0.860816,0.971993,2,3,0,16.1504,0.567088
-14.9232,0.953354,0.971993,1,3,0,16.2869,0.379812
-15.9056,0.855706,0.971993,2,3,0,16.1862,0.268059
-14.9046,0.966162,0.971993,2,3,0,16.1931,0.430681
-16.4602,0.702357,0.971993,2,3,0,17.2839,0.237647
-16.2051,1,0.971993,1,1,0,16.6159,0.250615
-16.6468,0.922888,0.971993,1,1,0,16.8055,0.229017
-14.9588,0.981198,0.971993,1,3,0,16.5435,0.368915
-16.7541,0.600487,0.971993,1,3,0,17.7247,0.613436
-15.8916,1,0.971993,2,3,0,16.6413,0.560035
-16.4754,0.867975,0.971993,1,1,0,16.6088,0.598055
-16.5378,0.985216,0.971993,1,1,0,16.9123,0.601625
-15.0042,1,0.971993,1,3,0,16.2518,0.461097
-15.8156,0.906117,0.971993,2,3,0,15.8177,0.273914
-17.6653,0.85421,0.971993,2,7,0,17.7069,0.655935
-17.6653,0.825541,0.971993,1,1,0,18.804,0.655935
-15.0469,1,0.971993,2,3,0,17.2038,0.350297
-18.8418,0.429311,0.971993,1,3,0,19.6975,0.158008
-16.7425,1,0.971993,1,1,0,18.5206,0.224827
-18.225,0.78736,0.971993,1,1,0,18.2851,0.173955
-15.1364,1,0.971993,2,3,0,17.5306,0.484597
-20.1312,0.445371,0.971993,2,3,0,20.14,0.130761
-18.3038,1,0.971993,1,1,0,20.0436,0.171786
-18.6928,0.947663,0.971993,1,1,0,19.1785,0.161657
-15.0089,0.94111,0.971993,1,3,0,18.7451,0.357448
-14.8868,0.850383,0.971993,2,3,0,16.1099,0.417509
-15.0401,0.957944,0.971993,1,3,0,15.1154,0.351504
-14.9059,0.992641,0.971993,2,3,0,15.1011,0.387068
-15.6786,0.843296,0.971993,1,3,0,15.8098,0.283512
-17.3279,0.864385,0.971993,2,7,0,17.3578,0.641351
-17.254,1,0.971993,2,3,0,17.8642,0.63799
-16.0171,1,0.971993,1,1,0,17.0353,0.569055
-16.293,0.978428,0.971993,2,3,0,16.5096,0.587148
-16.6189,0.924956,0.971993,1,1,0,16.8896,0.606154
-14.9602,0.951108,0.971993,2,3,0,16.9886,0.450474
-15.4191,0.91876,0.971993,1,3,0,15.428,0.519194
-15.1645,1,0.971993,1,1,0,15.3818,0.488703
-14.9654,1,0.971993,1,1,0,15.1155,0.451857
-15.5164,0.936649,0.971993,2,3,0,15.5186,0.296242
-15.184,1,0.971993,1,1,0,15.4574,0.33002
-15.6902,0.89754,0.971993,1,1,0,15.6924,0.282664
-15.8862,0.961776,0.971993,1,1,0,16.0094,0.269293
-16.6271,0.870197,0.971993,1,1,0,16.6858,0.229896
-14.8926,1,0.971993,2,3,0,16.4741,0.395019
-14.9014,0.997932,0.971993,1,1,0,14.9021,0.389414
-15.2583,0.902143,0.971993,1,3,0,15.462,0.501132
-15.3661,0.853029,0.971993,1,3,0,16.3888,0.309844
-15.002,0.647639,0.971993,2,3,0,18.8591,0.35887
-15.002,0.732592,0.971993,1,3,0,16.4106,0.35887
-15.2476,0.938919,0.971993,2,3,0,15.5488,0.322357
-15.3966,0.968521,0.971993,1,1,0,15.4445,0.306901
-15.6948,0.940087,0.971993,1,1,0,15.7443,0.282328
-14.8844,0.724507,0.971993,2,3,0,18.3334,0.413417
-15.7098,0.803221,0.971993,1,3,0,16.0188,0.281248
-15.0317,0.935555,0.971993,1,3,0,16.3506,0.466777
-14.8901,1,0.971993,2,3,0,15.0079,0.397152
-14.8934,0.968982,0.971993,2,3,0,15.0972,0.42387
-14.8984,0.995644,0.971993,1,3,0,14.926,0.391138
-15.7159,0.880783,0.971993,2,3,0,15.9105,0.280806
-14.8992,0.993302,0.971993,1,3,0,15.6838,0.390654
-16.9309,0.584894,0.971993,1,3,0,17.6802,0.622518
-19.7613,0.534962,0.971993,1,1,0,19.8249,0.727402
-16.0781,1,0.971993,2,7,0,19.0611,0.257674
-15.3212,1,0.971993,1,1,0,15.9235,0.314361
-15.2431,1,0.971993,1,1,0,15.3658,0.322876
-15.0211,1,0.971993,1,1,0,15.1955,0.355035
-15.2582,0.948308,0.971993,1,1,0,15.2597,0.321151
-14.8856,1,0.971993,2,3,0,15.2111,0.41571
-15.2898,0.934194,0.971993,2,3,0,15.4134,0.504931
-15.1549,1,0.971993,1,1,0,15.2961,0.487322
-19.5833,0.391455,0.971993,1,3,0,19.9909,0.722292
-17.0806,1,0.971993,1,1,0,19.1417,0.629855
-17.3455,0.940851,0.971993,1,1,0,17.8112,0.642138
-16.2557,1,0.971993,2,3,0,17.2233,0.584824
-16.9512,0.500778,0.971993,1,3,0,21.2534,0.216184
-16.9367,1,0.971993,1,1,0,17.3485,0.216763
-17.0672,0.978408,0.971993,1,1,0,17.43,0.211643
-17.0986,0.994815,0.971993,1,1,0,17.5145,0.210442
-15.9274,1,0.971993,1,1,0,16.9032,0.26669
-16.0374,0.979015,0.971993,1,1,0,16.2274,0.260038
-15.4529,1,0.971993,1,1,0,15.9413,0.301735
-15.1587,0.928245,0.971993,1,3,0,16.2703,0.487879
-15.2624,0.974566,0.971993,1,1,0,15.3084,0.501631
-15.2021,0.874625,0.971993,2,3,0,16.3973,0.327755
-15.0147,1,0.971993,2,3,0,15.1634,0.356292
-15.3074,0.936602,0.971993,1,1,0,15.3074,0.315798
-15.3469,0.991588,0.971993,1,1,0,15.4313,0.311746
-14.9337,1,0.971993,2,3,0,15.2529,0.442513
-14.9248,0.964024,0.971993,2,3,0,15.1962,0.379229
-15.0929,0.972657,0.971993,1,3,0,15.0948,0.342731
-14.9189,0.981944,0.971993,1,3,0,15.2434,0.437108
-14.9614,0.996538,0.971993,2,3,0,14.9635,0.450811
-14.9112,0.990796,0.971993,2,3,0,15.0379,0.433865
-16.064,0.77301,0.971993,1,3,0,16.2139,0.572287
-14.9473,0.958619,0.971993,2,3,0,16.3761,0.446809
-14.8955,1,0.971993,1,3,0,14.9351,0.425344
-14.992,0.968438,0.971993,1,3,0,15.0763,0.360986
-15.1412,0.966773,0.971993,1,1,0,15.1445,0.335687
-15.2384,0.911283,0.971993,1,3,0,15.9274,0.498634
-14.9015,0.986722,0.971993,2,3,0,15.3335,0.429008
-16.426,0.80379,0.971993,2,3,0,16.5165,0.239302
-15.2668,0.954331,0.971993,2,3,0,16.9793,0.320188
-14.8843,0.993486,0.971993,1,3,0,15.3131,0.413084
-15.2102,0.918233,0.971993,1,3,0,15.3298,0.326768
-14.906,0.981869,0.971993,1,3,0,15.354,0.431429
-15.1302,0.956619,0.971993,1,3,0,15.141,0.483659
-15.3281,0.870576,0.971993,1,3,0,16.0992,0.313644
-14.8922,1,0.971993,2,3,0,15.2564,0.422875
-14.8843,0.728412,0.971993,2,3,0,16.9673,0.405001
-14.889,0.999516,0.971993,2,3,0,14.889,0.420017
-14.9018,0.967696,0.971993,2,3,0,15.0938,0.389208
-14.9036,0.994905,0.971993,1,3,0,14.9486,0.430154
-14.9359,0.984159,0.971993,1,3,0,15.0073,0.375502
-16.7362,0.802409,0.971993,2,3,0,16.9133,0.612489
-18.2216,0.712086,0.971993,1,1,0,18.3925,0.677722
-15.1483,1,0.971993,1,3,0,17.6528,0.486363
-15.3083,0.961027,0.971993,1,1,0,15.3429,0.507103
-15.5743,0.936127,0.971993,1,1,0,15.6287,0.534151
