# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-07-23 00:29:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 77866
# output
#   file = /home/rahul/Academics/prob_prog/stan/bernoulli/outputs/bernoulli-20240722202941_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=bernoulli.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
# Adaptation terminated
# Step size = 0.937204
# Diagonal elements of inverse mass matrix:
# 0.206678
-14.9716,0.987305,0.937204,1,3,0,14.9723,0.453481
-15.0403,0.994374,0.937204,2,3,0,15.0497,0.46843
-15.6656,0.802617,0.937204,2,3,0,16.49,0.284473
-15.2014,1,0.937204,1,1,0,15.5717,0.327846
-15.2883,0.993729,0.937204,2,3,0,15.3396,0.317829
-14.8837,1,0.937204,2,3,0,15.2611,0.407737
-14.8841,0.974511,0.937204,2,3,0,15.0459,0.412532
-16.8845,0.73855,0.937204,2,3,0,17.3722,0.620181
-15.5211,1,0.937204,1,1,0,16.5566,0.52924
-15.3692,0.762924,0.937204,2,3,0,17.7713,0.309538
-14.9704,1,0.937204,2,3,0,15.2744,0.453167
-15.1207,0.963376,0.937204,1,1,0,15.1231,0.482195
-15.1042,0.948411,0.937204,2,3,0,15.617,0.479584
-15.0766,0.879389,0.937204,2,3,0,16.0644,0.345305
-15.1983,0.973176,0.937204,1,1,0,15.2182,0.328227
-14.9861,0.902081,0.937204,2,3,0,16.0286,0.457021
-14.8864,0.996095,0.937204,1,3,0,15.0105,0.401246
-14.9027,0.997044,0.937204,1,3,0,14.903,0.388719
-15.5478,0.920253,0.937204,2,3,0,15.6141,0.531727
-15.5677,0.995064,0.937204,1,1,0,15.7279,0.533551
-15.5299,0.87345,0.937204,2,3,0,16.9609,0.530063
-15.6423,0.972468,0.937204,1,1,0,15.777,0.540148
-15.8401,0.952253,0.937204,1,1,0,15.9846,0.556161
-14.9678,1,0.937204,1,3,0,15.6643,0.452507
-14.9806,0.996857,0.937204,1,1,0,14.9983,0.455691
-15.2984,0.877978,0.937204,1,3,0,15.7538,0.316753
-15.1028,1,0.937204,1,1,0,15.27,0.341216
-14.9132,0.999079,0.937204,1,3,0,15.0651,0.383742
-14.9132,0.974921,0.937204,1,3,0,15.0281,0.383742
-15.1536,0.975055,0.937204,2,3,0,15.1594,0.487141
-15.3695,0.947552,0.937204,1,1,0,15.3982,0.513957
-14.965,1,0.937204,1,3,0,15.2734,0.45177
-15.0313,0.941251,0.937204,2,3,0,15.3824,0.353112
-14.9015,1,0.937204,2,3,0,15.0015,0.429038
-14.8975,0.931708,0.937204,2,3,0,15.3528,0.391692
-14.9781,0.992006,0.937204,2,3,0,14.9789,0.455099
-14.9978,0.995142,0.937204,1,1,0,15.0165,0.459689
-15.1401,0.965227,0.937204,1,1,0,15.1469,0.48515
-15.2729,0.9674,0.937204,1,1,0,15.3102,0.502915
-15.2239,0.888437,0.937204,2,3,0,16.3157,0.325126
-15.0033,1,0.937204,2,3,0,15.175,0.358592
-14.9073,0.992616,0.937204,2,3,0,15.066,0.386416
-14.9116,0.986903,0.937204,2,3,0,15.0114,0.434046
-15.081,0.953408,0.937204,2,3,0,15.2514,0.344595
-14.9118,1,0.937204,2,3,0,15.0413,0.434144
-14.9174,0.998636,0.937204,1,1,0,14.923,0.436513
-14.9962,0.898578,0.937204,2,3,0,15.5792,0.360077
-15.2745,0.89457,0.937204,1,3,0,15.7145,0.503099
-14.9371,0.965973,0.937204,1,3,0,15.507,0.375117
-14.9515,0.986908,0.937204,2,3,0,15.0621,0.370885
-14.8841,0.998475,0.937204,1,3,0,14.9618,0.412505
-15.0086,0.96785,0.937204,1,3,0,15.0549,0.357503
-14.8845,0.999476,0.937204,2,3,0,15.0114,0.404522
-17.5598,0.676141,0.937204,2,3,0,17.8031,0.1941
-15.1995,0.971182,0.937204,1,3,0,17.2769,0.328076
-15.0516,0.953029,0.937204,2,3,0,15.6972,0.470552
-16.1181,0.668573,0.937204,1,3,0,17.2645,0.255403
-14.9362,0.99091,0.937204,2,3,0,16.1747,0.375397
-15.1294,0.969413,0.937204,1,3,0,15.1308,0.33734
-16.0288,0.937441,0.937204,2,3,0,16.029,0.569869
-15.3263,1,0.937204,1,1,0,15.8704,0.50917
-15.0616,0.928531,0.937204,1,3,0,15.874,0.347767
-15.2301,0.963051,0.937204,1,1,0,15.2415,0.324389
-16.8435,0.886727,0.937204,2,3,0,16.8494,0.618088
-14.9219,0.946175,0.937204,1,3,0,17.2137,0.380316
-14.9265,0.985656,0.937204,2,7,0,15.0211,0.440004
-15.3054,0.903262,0.937204,2,3,0,15.6335,0.316009
-14.8881,1,0.937204,2,3,0,15.2452,0.419106
-14.9056,0.998335,0.937204,2,3,0,14.9056,0.387233
-15.1851,0.949123,0.937204,2,3,0,15.3151,0.329885
-14.9724,0.89463,0.937204,2,3,0,16.0588,0.453664
-14.9191,0.98845,0.937204,2,3,0,15.0692,0.437199
-14.8836,0.999812,0.937204,1,3,0,14.9184,0.410407
-15.464,0.867269,0.937204,1,3,0,15.6076,0.523724
-16.796,0.720688,0.937204,1,1,0,16.7997,0.615635
-18.4458,0.686388,0.937204,1,1,0,18.6084,0.685829
-14.884,0.973384,0.937204,1,3,0,18.5557,0.406207
-14.8839,0.982385,0.937204,2,3,0,14.9944,0.406435
-15.0945,0.948068,0.937204,1,3,0,15.159,0.478004
-14.9146,1,0.937204,2,3,0,15.0531,0.383168
-14.9061,0.993522,0.937204,1,3,0,14.9727,0.431438
-14.8978,0.797199,0.937204,2,3,0,16.3555,0.391516
-14.8878,0.99821,0.937204,1,3,0,14.9121,0.418794
-15.1173,0.959004,0.937204,2,3,0,15.2068,0.481663
-15.1093,0.940184,0.937204,1,3,0,15.6703,0.340257
-15.4784,0.922334,0.937204,1,1,0,15.4811,0.299487
-16.3877,0.83358,0.937204,1,1,0,16.3919,0.241184
-16.7721,0.977907,0.937204,2,3,0,16.9754,0.22356
-15.887,1,0.937204,2,3,0,16.6486,0.269242
-15.3917,1,0.937204,2,3,0,15.8088,0.307367
-15.5303,0.918657,0.937204,2,3,0,16.3669,0.295081
-16.5296,0.820625,0.937204,1,1,0,16.5331,0.234363
-15.2462,0.988001,0.937204,1,3,0,16.2862,0.322516
-15.0744,1,0.937204,1,1,0,15.221,0.345653
-16.4314,0.649408,0.937204,1,3,0,17.6047,0.595491
-16.0953,1,0.937204,1,1,0,16.5742,0.574411
-15.6701,1,0.937204,1,1,0,16.1016,0.542521
-15.3241,1,0.937204,2,3,0,15.6316,0.508918
-15.5509,0.981685,0.937204,2,3,0,15.6153,0.532012
-14.9641,1,0.937204,1,3,0,15.4214,0.45153
-14.9641,0.794904,0.937204,1,3,0,16.0449,0.45153
-14.9281,0.694814,0.937204,2,3,0,17.3555,0.378072
-15.0194,0.974366,0.937204,2,3,0,15.1449,0.355365
-15.0514,0.992746,0.937204,1,1,0,15.0754,0.349515
-15.1221,0.984179,0.937204,1,1,0,15.1453,0.338381
-15.1579,0.997351,0.937204,2,3,0,15.2037,0.333419
-14.8934,0.995644,0.937204,2,3,0,15.1887,0.394449
-15.3559,0.901348,0.937204,1,3,0,15.4367,0.310848
-15.0106,0.952646,0.937204,1,3,0,15.8112,0.462467
-16.2115,0.769647,0.937204,2,3,0,17.0298,0.582026
-14.9442,0.99994,0.937204,1,3,0,16.0095,0.445867
-15.3008,0.936145,0.937204,1,3,0,15.3072,0.50623
-14.9993,1,0.937204,1,1,0,15.226,0.460025
-15.3368,0.919424,0.937204,1,1,0,15.3368,0.51035
-15.7372,0.905167,0.937204,1,1,0,15.781,0.548076
-15.1247,1,0.937204,1,1,0,15.5852,0.482815
-15.1978,0.905989,0.937204,1,3,0,15.8478,0.328292
-15.1972,1,0.937204,1,1,0,15.2691,0.328361
-16.1517,0.703832,0.937204,1,3,0,17.4753,0.578155
-16.667,0.883208,0.937204,1,1,0,16.8704,0.608779
-16.2264,1,0.937204,1,1,0,16.7951,0.582973
-15.348,1,0.937204,2,3,0,16.0182,0.511599
-15.2709,1,0.937204,1,1,0,15.4074,0.502674
-15.22,0.877265,0.937204,2,3,0,16.391,0.325588
-15.1413,0.933918,0.937204,1,3,0,15.8783,0.48533
-14.9748,0.969167,0.937204,2,3,0,15.4029,0.454266
-15.4651,0.945667,0.937204,2,3,0,15.4657,0.300656
-16.3444,0.946039,0.937204,2,3,0,16.3489,0.243352
-14.8888,1,0.937204,2,3,0,16.2215,0.398367
-15.0121,0.74775,0.937204,2,3,0,16.7172,0.356812
-15.9273,0.745947,0.937204,1,3,0,16.7142,0.56266
-15.9578,0.992536,0.937204,1,1,0,16.2092,0.564865
-15.3204,0.890783,0.937204,2,3,0,17.0871,0.508496
-14.8848,0.997478,0.937204,1,3,0,15.3049,0.414336
-14.8979,0.997209,0.937204,2,3,0,14.9061,0.426899
-15.0491,0.967445,0.937204,2,3,0,15.149,0.470093
-14.9338,1,0.937204,1,1,0,15.0209,0.442561
-14.9128,1,0.937204,2,3,0,14.9319,0.434585
-15.9452,0.795377,0.937204,1,3,0,16.068,0.563961
-15.2206,1,0.937204,1,1,0,15.7687,0.496343
-15.1616,1,0.937204,1,1,0,15.2614,0.488288
-15.4262,0.936105,0.937204,1,1,0,15.4509,0.519921
-17.161,0.446556,0.937204,1,3,0,19.9975,0.208092
-17.9994,0.876647,0.937204,1,1,0,18.2145,0.180401
-15.0424,0.997558,0.937204,2,3,0,17.9367,0.351087
-16.7616,0.718915,0.937204,1,3,0,16.9457,0.224011
-16.1447,1,0.937204,1,1,0,16.7647,0.253918
-15.1196,0.997225,0.937204,2,7,0,15.9063,0.482018
-14.9672,1,0.937204,1,1,0,15.0837,0.452342
-14.957,0.946503,0.937204,2,3,0,15.3659,0.369392
-14.9807,0.994529,0.937204,1,1,0,14.9926,0.363536
-14.9826,0.999853,0.937204,2,3,0,15.0048,0.363096
-15.4201,0.913293,0.937204,2,3,0,15.7371,0.304709
-15.2435,1,0.937204,1,1,0,15.4246,0.322833
-14.9541,0.968379,0.937204,1,3,0,15.5266,0.448783
-14.9952,0.96427,0.937204,2,3,0,15.222,0.360299
-15.1085,0.97452,0.937204,1,1,0,15.1153,0.340366
-14.9089,0.998989,0.937204,1,3,0,15.0713,0.385631
-15.087,0.963807,0.937204,2,3,0,15.2002,0.343649
-14.9072,0.999121,0.937204,1,3,0,15.0529,0.386459
-14.9626,0.977222,0.937204,1,3,0,15.0539,0.451114
-15.0163,0.986763,0.937204,1,1,0,15.0257,0.463677
-16.2649,0.762236,0.937204,2,3,0,17.1146,0.585402
-16.3702,0.974859,0.937204,1,1,0,16.6855,0.591858
-15.2375,0.83837,0.937204,1,3,0,17.6629,0.323527
-15.2924,0.892574,0.937204,2,3,0,16.4315,0.505247
-14.8843,0.997847,0.937204,2,3,0,15.3078,0.413156
-14.9139,0.995995,0.937204,2,3,0,14.9165,0.38347
-15.1871,0.949057,0.937204,1,3,0,15.2032,0.329629
-15.1871,0.968753,0.937204,1,1,0,15.3381,0.329629
-14.9962,0.96217,0.937204,1,3,0,15.5454,0.45934
-18.6595,0.569357,0.937204,2,3,0,18.7123,0.162489
-18.2171,1,0.937204,1,1,0,19.0582,0.174175
-15.5619,0.990114,0.937204,2,7,0,17.6534,0.533028
-17.488,0.780394,0.937204,2,7,0,17.5288,0.196499
-16.4995,1,0.937204,1,1,0,17.421,0.235774
-14.9052,0.983692,0.937204,1,3,0,16.5005,0.387394
-15.5163,0.903616,0.937204,2,3,0,15.7062,0.296248
-16.1163,0.815704,0.937204,2,3,0,18.05,0.57581
-16.8487,0.946159,0.937204,2,3,0,17.0086,0.618357
-15.7768,1,0.937204,1,1,0,16.6429,0.551249
-15.6944,1,0.937204,2,3,0,15.9382,0.54456
-14.9038,0.998167,0.937204,1,3,0,15.5972,0.430274
-15.2615,0.698608,0.937204,2,3,0,17.0357,0.320784
-15.596,0.931311,0.937204,1,1,0,15.6193,0.289784
-15.194,1,0.937204,1,1,0,15.5181,0.328761
-15.0789,1,0.937204,1,1,0,15.1896,0.344927
-14.9645,0.932842,0.937204,2,3,0,15.6292,0.451641
-16.3882,0.822467,0.937204,2,3,0,16.419,0.241158
-15.1096,0.987562,0.937204,1,3,0,16.1735,0.340208
-20.9739,0.559428,0.937204,2,3,0,21.3252,0.75885
-18.3445,1,0.937204,1,1,0,20.7156,0.682211
-16.9373,1,0.937204,1,1,0,18.2454,0.62284
-14.8838,1,0.937204,2,3,0,16.9148,0.411441
-14.9003,0.995536,0.937204,1,3,0,14.9075,0.390026
-14.905,0.994067,0.937204,1,3,0,14.9484,0.4309
-15.5275,0.918696,0.937204,2,3,0,15.5595,0.295315
-15.1973,1,0.937204,1,1,0,15.4711,0.328345
-14.8903,0.998197,0.937204,1,3,0,15.1756,0.397014
-15.2235,0.956043,0.937204,2,3,0,15.2634,0.496726
-14.9799,1,0.937204,1,1,0,15.1632,0.455527
-14.9418,1,0.937204,1,1,0,14.9776,0.445149
-15.2092,0.904373,0.937204,1,3,0,15.5237,0.326883
-15.5192,0.935495,0.937204,1,1,0,15.5376,0.296003
-14.9625,0.98083,0.937204,2,3,0,15.6901,0.367956
-14.885,0.827723,0.937204,2,3,0,16.2184,0.403458
-14.885,0.724893,0.937204,1,3,0,16.2136,0.403458
-14.8864,0.956271,0.937204,2,3,0,15.1692,0.41697
-15.0139,0.982615,0.937204,2,3,0,15.0248,0.356449
-14.889,0.999386,0.937204,1,3,0,14.9987,0.398193
-15.5903,0.831755,0.937204,1,3,0,15.8432,0.535593
-14.9546,0.948649,0.937204,1,3,0,15.9352,0.37004
-15.5672,0.938617,0.937204,2,3,0,15.5846,0.533508
-15.8114,0.941298,0.937204,1,1,0,15.9293,0.553956
-16.0751,0.937284,0.937204,1,1,0,16.2469,0.573044
-17.3419,0.738799,0.937204,1,1,0,17.4266,0.641977
-14.9155,1,0.937204,2,3,0,17.0769,0.382803
-15.1867,0.971678,0.937204,2,3,0,15.1938,0.491809
-17.5233,0.639798,0.937204,1,3,0,17.6034,0.649936
-15.1493,0.847088,0.937204,1,3,0,18.8395,0.334583
-14.8891,0.998523,0.937204,1,3,0,15.1306,0.398121
-15.2916,0.93694,0.937204,2,3,0,15.3964,0.317478
-15.2714,0.948264,0.937204,2,3,0,15.9294,0.319684
-14.8863,0.997688,0.937204,1,3,0,15.2652,0.401378
-15.222,0.953188,0.937204,2,3,0,15.2744,0.496524
-14.9511,0.963648,0.937204,1,3,0,15.4794,0.370998
-14.9611,0.932622,0.937204,2,3,0,15.4704,0.45073
-14.8951,1,0.937204,1,3,0,14.9462,0.425063
-15.2459,0.934784,0.937204,2,3,0,15.4067,0.499584
-14.8858,0.99293,0.937204,1,3,0,15.2855,0.40217
-14.8858,0.394039,0.937204,1,3,0,18.693,0.40217
-15.0087,0.972688,0.937204,1,3,0,15.0295,0.357486
-14.8908,0.996591,0.937204,2,3,0,15.0341,0.396494
-14.9943,0.987782,0.937204,2,3,0,14.9996,0.458907
-14.9335,1,0.937204,1,1,0,14.9823,0.44245
-15.0613,0.968876,0.937204,1,1,0,15.0614,0.472319
-14.8836,1,0.937204,2,3,0,15.0606,0.409582
-14.8845,0.999844,0.937204,2,3,0,14.8848,0.413561
-14.8867,0.999061,0.937204,1,3,0,14.8903,0.400802
-15.1239,0.96752,0.937204,2,3,0,15.1561,0.482684
-15.267,0.87739,0.937204,2,7,0,15.9725,0.320174
-15.057,0.968352,0.937204,2,3,0,15.6003,0.348549
-15.0325,1,0.937204,1,1,0,15.08,0.352892
-15.2435,0.953748,0.937204,1,1,0,15.2474,0.322832
-15.0127,1,0.937204,2,3,0,15.1927,0.356677
-14.8943,0.992095,0.937204,1,3,0,15.073,0.42451
-15.0719,0.947147,0.937204,1,3,0,15.1891,0.346056
-15.1518,0.994085,0.937204,2,3,0,15.1776,0.334245
-14.9824,0.966371,0.937204,1,3,0,15.4663,0.456126
-15.8875,0.836697,0.937204,1,3,0,15.9241,0.559735
-16.0238,0.989033,0.937204,2,3,0,16.2406,0.569526
-15.3904,1,0.937204,2,3,0,15.8973,0.516194
-14.886,0.994945,0.937204,2,3,0,15.4247,0.416394
-14.9753,0.975031,0.937204,1,3,0,15.0208,0.364796
-15.5512,0.94684,0.937204,2,3,0,15.5593,0.532042
-15.3233,1,0.937204,1,1,0,15.5584,0.508827
-14.9244,0.976158,0.937204,2,3,0,15.5023,0.439239
-14.9995,0.965032,0.937204,1,3,0,15.1511,0.359376
-15.0058,0.998554,0.937204,1,1,0,15.0313,0.358068
-15.0187,0.997056,0.937204,1,1,0,15.044,0.355502
-15.2752,0.934633,0.937204,2,3,0,15.6103,0.319267
-15.2047,0.953923,0.937204,2,3,0,15.8217,0.327434
# 
#  Elapsed Time: 0.022 seconds (Warm-up)
#                0.071 seconds (Sampling)
#                0.093 seconds (Total)
# 
