# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = bernoulli_model
# start_datetime = 2024-07-23 00:29:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = bernoulli.data.json
# init = 2 (Default)
# random
#   seed = 77866
# output
#   file = /home/rahul/Academics/prob_prog/stan/bernoulli/outputs/bernoulli-20240722202941_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=bernoulli.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-14.8836,0.998914,0.966049,1,3,0,14.9556,0.408712
-15.019,0.981324,0.966049,2,3,0,15.0397,0.464224
-15.1191,0.977031,0.966049,1,1,0,15.1314,0.481945
-15.2735,0.876236,0.966049,1,3,0,16.0624,0.319452
-14.9048,0.995762,0.966049,1,3,0,15.2439,0.387601
-14.8949,0.91498,0.966049,2,3,0,15.5153,0.39339
-14.9192,0.892023,0.966049,2,3,0,15.668,0.381337
-16.1239,0.84581,0.966049,2,3,0,16.3492,0.255077
-17.0081,0.861258,0.966049,1,1,0,17.0611,0.213931
-16.1855,1,0.966049,1,1,0,16.9383,0.251674
-14.8903,0.954249,0.966049,1,3,0,16.5486,0.421316
-14.8836,0.952799,0.966049,2,3,0,15.2146,0.410264
-15.1106,0.94776,0.966049,1,3,0,15.1788,0.480617
-15.0033,1,0.966049,2,3,0,15.0944,0.460898
-15.2135,0.939636,0.966049,2,3,0,15.5393,0.495417
-15.1229,1,0.966049,2,3,0,15.2277,0.482537
-15.347,0.949161,0.966049,1,1,0,15.3636,0.51149
-15.2239,0.878781,0.966049,1,3,0,16.3579,0.325118
-15.0442,1,0.966049,2,3,0,15.1915,0.350779
-14.8845,0.994827,0.966049,1,3,0,15.0812,0.413623
-17.3465,0.720963,0.966049,2,3,0,17.7661,0.642185
-15.0531,1,0.966049,2,3,0,16.901,0.349206
-15.1108,0.987938,0.966049,1,1,0,15.1337,0.34003
-14.9041,0.981952,0.966049,1,3,0,15.2518,0.430409
-14.9038,0.697988,0.966049,2,3,0,17.4477,0.430291
-14.8965,0.995123,0.966049,1,3,0,14.9432,0.392292
-14.9187,0.970962,0.966049,2,3,0,15.1094,0.437033
-15.7855,0.893465,0.966049,2,3,0,15.8011,0.275948
-18.7885,0.775243,0.966049,2,7,0,18.8194,0.697583
-19.2908,0.907316,0.966049,1,1,0,20.0006,0.713575
-15.201,1,0.966049,2,3,0,18.5034,0.327894
-14.9533,0.987085,0.966049,2,3,0,15.3275,0.370396
-14.9045,0.995545,0.966049,2,3,0,14.9952,0.387788
-15.7459,0.88743,0.966049,2,3,0,15.9107,0.278685
-15.6175,1,0.966049,1,1,0,15.8356,0.288114
-14.9114,0.959106,0.966049,1,3,0,15.9476,0.433963
-15.0191,0.924526,0.966049,2,3,0,15.4319,0.355417
-15.1826,0.988712,0.966049,2,3,0,15.1863,0.330196
-15.6797,0.968384,0.966049,2,3,0,15.6803,0.283431
-15.1689,0.905193,0.966049,1,3,0,16.7647,0.489336
-15.0255,1,0.966049,1,1,0,15.1442,0.465539
-14.9457,0.921418,0.966049,2,3,0,15.6483,0.37253
-15.0259,0.994272,0.966049,2,3,0,15.0275,0.354117
-14.9772,0.969622,0.966049,1,3,0,15.3077,0.454862
-15.1552,0.918169,0.966049,2,3,0,15.5827,0.333782
-14.8855,1,0.966049,2,3,0,15.1423,0.40264
-15.1634,0.931423,0.966049,1,3,0,15.2821,0.488547
-14.8887,0.997369,0.966049,1,3,0,15.1505,0.41977
-15.45,0.882627,0.966049,1,3,0,15.5705,0.522333
-15.2466,0.930444,0.966049,2,3,0,16.1897,0.499665
-15.7167,0.896465,0.966049,1,1,0,15.7305,0.546402
-15.7167,0.819898,0.966049,1,1,0,16.4355,0.546402
-15.398,0.81428,0.966049,2,7,0,17.338,0.30677
-15.398,0.957432,0.966049,1,1,0,15.6316,0.30677
-14.9657,0.950216,0.966049,1,3,0,15.8346,0.451942
-15.2463,0.967399,0.966049,2,7,0,15.2497,0.32251
-15.0307,1,0.966049,2,3,0,15.2028,0.353218
-15.1497,0.921835,0.966049,2,3,0,15.7734,0.486566
-15.0271,0.928437,0.966049,2,3,0,15.81,0.353894
-15.0839,0.98804,0.966049,1,1,0,15.1019,0.344132
-15.1623,0.935678,0.966049,1,3,0,15.7619,0.48839
-14.9833,0.817167,0.966049,2,3,0,16.6918,0.362928
-14.9097,0.986637,0.966049,1,3,0,15.0926,0.433186
-14.9059,1,0.966049,2,3,0,14.913,0.431354
-14.8876,0.997334,0.966049,1,3,0,14.9253,0.39968
-14.8876,0.827149,0.966049,1,3,0,15.774,0.39968
-15.024,0.979155,0.966049,2,3,0,15.0605,0.354492
-14.9864,0.968179,0.966049,1,3,0,15.3232,0.457081
-14.9188,0.982538,0.966049,1,3,0,15.1178,0.381495
-14.884,0.99862,0.966049,1,3,0,14.9283,0.412205
-16.6507,0.786603,0.966049,2,3,0,16.9589,0.607896
-16.347,1,0.966049,1,1,0,16.8446,0.590459
-16.2917,1,0.966049,2,3,0,16.6443,0.587068
-16.2917,0.60972,0.966049,1,1,0,18.0873,0.587068
-17.4987,0.766059,0.966049,1,1,0,17.5993,0.648879
-15.1425,0.826511,0.966049,1,3,0,19.1165,0.335513
-15.0568,1,0.966049,1,1,0,15.1429,0.348585
-15.0234,0.980164,0.966049,2,3,0,15.284,0.354592
-15.0872,0.995524,0.966049,2,3,0,15.1033,0.343609
-14.9236,0.999852,0.966049,2,7,0,15.0514,0.438948
-15.5906,0.87633,0.966049,1,3,0,15.6591,0.535612
-15.5703,1,0.966049,1,1,0,15.7399,0.533788
-16.0635,0.89255,0.966049,1,1,0,16.1285,0.572256
-14.8836,1,0.966049,2,3,0,15.9957,0.410233
-14.8854,0.999493,0.966049,1,3,0,14.8865,0.402712
-15.5136,0.861458,0.966049,1,3,0,15.7133,0.296472
-15.3827,1,0.966049,2,3,0,15.558,0.308234
-15.5142,0.974465,0.966049,1,1,0,15.5841,0.296426
-16.0963,0.896354,0.966049,1,1,0,16.1176,0.256634
-15.0942,0.990075,0.966049,1,3,0,15.9407,0.342524
-15.9034,0.870912,0.966049,2,3,0,16.3681,0.268201
-16.3048,0.930931,0.966049,1,1,0,16.4062,0.24537
-14.8948,1,0.966049,2,3,0,16.172,0.393457
-14.9023,0.99484,0.966049,1,3,0,14.9386,0.429483
-16.0586,0.777416,0.966049,1,3,0,16.2741,0.57192
-15.7511,1,0.966049,1,1,0,16.1196,0.549195
-15.7721,0.874528,0.966049,2,3,0,17.3536,0.550869
-15.2923,1,0.966049,1,1,0,15.68,0.505236
-15.4266,0.834866,0.966049,1,3,0,16.6855,0.304116
-15.0424,0.945622,0.966049,1,3,0,16.0754,0.468827
-15.0468,0.99898,0.966049,1,1,0,15.0822,0.469655
-15.052,0.998786,0.966049,1,1,0,15.0882,0.470626
-14.898,0.985934,0.966049,1,3,0,15.1479,0.391352
-14.9171,0.989673,0.966049,1,3,0,14.9709,0.436405
-14.9042,0.99108,0.966049,2,7,0,14.9805,0.387933
-14.922,0.988169,0.966049,1,3,0,14.9917,0.438343
-14.9479,0.979345,0.966049,1,3,0,15.0742,0.371903
-15.0842,0.971089,0.966049,1,1,0,15.0842,0.344094
-15.1593,0.984426,0.966049,1,1,0,15.1848,0.333231
-15.1611,0.920489,0.966049,1,3,0,15.896,0.488215
-14.9206,0.999884,0.966049,1,3,0,15.1147,0.437813
-15.486,0.895039,0.966049,1,3,0,15.5406,0.525884
-14.9563,0.974302,0.966049,2,3,0,15.6985,0.449412
-15.4443,0.917867,0.966049,1,3,0,15.4633,0.521763
-14.8836,0.991265,0.966049,1,3,0,15.4909,0.409631
-15.3218,0.940507,0.966049,2,3,0,15.3959,0.508661
-15.7236,0.910903,0.966049,1,1,0,15.755,0.546969
-15.3722,1,0.966049,2,3,0,15.6885,0.514244
-15.5883,0.788398,0.966049,1,3,0,17.158,0.290393
-15.399,0.820572,0.966049,2,7,0,17.1067,0.517106
-15.5257,0.970985,0.966049,1,1,0,15.6154,0.529672
-15.3581,1,0.966049,1,1,0,15.5592,0.512712
-15.5791,0.949918,0.966049,1,1,0,15.6422,0.534586
-14.8928,0.993419,0.966049,1,3,0,15.5562,0.423393
-14.8905,0.998652,0.966049,2,3,0,14.9061,0.421437
-14.8905,0.875451,0.966049,1,3,0,15.4786,0.421437
-15.2845,0.918369,0.966049,1,3,0,15.3569,0.504303
-14.9655,0.687299,0.966049,2,3,0,18.132,0.367186
-14.9442,1,0.966049,1,1,0,14.9693,0.372967
-15.4365,0.917257,0.966049,1,3,0,15.4756,0.303214
-15.0769,1,0.966049,1,1,0,15.3624,0.345256
-15.3628,0.778684,0.966049,2,3,0,17.2296,0.513232
-15.1014,1,0.966049,1,1,0,15.3118,0.479138
-14.9334,0.970294,0.966049,1,3,0,15.3172,0.376324
-16.0675,0.793204,0.966049,1,3,0,16.2806,0.258283
-15.4351,1,0.966049,1,1,0,15.957,0.303334
-15.1046,1,0.966049,2,3,0,15.3691,0.340954
-14.9155,0.978429,0.966049,1,3,0,15.2789,0.435735
-15.7119,0.782116,0.966049,1,3,0,16.2887,0.281092
-14.9775,0.992017,0.966049,1,3,0,15.6176,0.364271
-15.1006,0.873661,0.966049,2,3,0,16.0607,0.479011
-15.185,0.980563,0.966049,1,1,0,15.2165,0.491578
-15.2426,0.88937,0.966049,1,3,0,16.1227,0.322937
-14.9453,0.997981,0.966049,1,3,0,15.189,0.372654
-16.6438,0.699529,0.966049,1,3,0,17.0199,0.22915
-15.9896,1,0.966049,1,1,0,16.5994,0.262877
-14.9314,0.98503,0.966049,1,3,0,15.9535,0.376952
-14.955,0.988502,0.966049,2,3,0,15.0447,0.369931
-15.3653,0.935101,0.966049,1,3,0,15.3857,0.309923
-14.8879,1,0.966049,2,3,0,15.3404,0.399344
-14.8939,0.99419,0.966049,2,3,0,14.9307,0.424213
-16.8759,0.758792,0.966049,2,3,0,16.9516,0.219229
-16.283,1,0.966049,1,1,0,16.8961,0.246492
-15.9693,1,0.966049,1,1,0,16.3579,0.264107
-15.5161,1,0.966049,1,1,0,15.9198,0.296265
-15.221,1,0.966049,1,1,0,15.473,0.325472
-15.192,1,0.966049,1,1,0,15.2726,0.329013
-15.071,1,0.966049,1,1,0,15.1822,0.346211
-14.9372,0.974521,0.966049,1,3,0,15.2887,0.44369
-14.8837,0.998716,0.966049,1,3,0,14.9457,0.407587
-15.3303,0.896541,0.966049,1,3,0,15.489,0.313427
-15.8082,0.970351,0.966049,2,3,0,15.8198,0.27441
-14.952,1,0.966049,2,3,0,15.6235,0.448173
-14.9201,1,0.966049,1,1,0,14.9473,0.437587
-15.4137,0.941019,0.966049,2,3,0,15.418,0.305297
-15.3894,1,0.966049,1,1,0,15.5074,0.307586
-15.3873,1,0.966049,1,1,0,15.4936,0.307785
-14.9091,0.85901,0.966049,2,3,0,16.6567,0.432903
-15.5986,0.867301,0.966049,1,3,0,15.6927,0.536332
-16.2876,0.853612,0.966049,1,1,0,16.3344,0.586817
-16.2876,0.742912,0.966049,1,1,0,17.4231,0.586817
-17.07,0.840288,0.966049,1,1,0,17.2286,0.629346
-14.8926,0.956347,0.966049,1,3,0,17.4422,0.395034
-14.9086,0.996451,0.966049,1,1,0,14.9087,0.385768
-14.9126,0.991776,0.966049,1,3,0,14.9828,0.434491
-14.8881,0.996777,0.966049,1,3,0,14.9357,0.399118
-15.1116,0.601582,0.966049,2,3,0,18.6823,0.480761
-14.9059,0.979742,0.966049,1,3,0,15.2505,0.387056
-15.329,0.885376,0.966049,1,3,0,15.6137,0.509478
-15.6585,0.92631,0.966049,1,1,0,15.6997,0.541535
-14.8904,0.975024,0.966049,1,3,0,15.8234,0.39689
-15.6826,0.833522,0.966049,1,3,0,15.9068,0.283217
-15.1381,0.913761,0.966049,1,3,0,16.6971,0.484852
-15.1381,0.717015,0.966049,1,3,0,16.9619,0.484852
-14.9792,1,0.966049,1,1,0,15.1028,0.455358
-14.96,1,0.966049,1,1,0,14.9878,0.450433
-14.8841,0.99907,0.966049,1,3,0,14.9604,0.412635
-14.9517,0.982376,0.966049,1,3,0,14.9838,0.370823
-14.911,0.987033,0.966049,2,3,0,15.0729,0.43378
-17.334,0.582768,0.966049,1,3,0,17.8436,0.641622
-15.6845,1,0.966049,2,3,0,16.9621,0.543733
-15.7791,0.97839,0.966049,1,1,0,15.941,0.551428
-15.7423,1,0.966049,1,1,0,15.9601,0.548484
-15.0921,0.885131,0.966049,1,3,0,16.6296,0.342846
-14.9088,1,0.966049,2,3,0,15.0513,0.432746
-15.3914,0.861026,0.966049,1,3,0,15.7574,0.307402
-14.9295,0.960955,0.966049,1,3,0,15.7149,0.441064
-16.192,0.769817,0.966049,1,3,0,16.3661,0.58077
-15.9049,1,0.966049,1,1,0,16.2954,0.561019
-15.5888,1,0.966049,1,1,0,15.9274,0.535452
-15.5623,1,0.966049,2,7,0,15.5772,0.292467
-15.5399,1,0.966049,1,1,0,15.6863,0.294287
-16.507,0.945449,0.966049,2,3,0,16.5082,0.235423
-15.5105,1,0.966049,1,1,0,16.3222,0.296734
-15.5285,0.996516,0.966049,1,1,0,15.6525,0.295228
-14.9123,0.962039,0.966049,1,3,0,15.8343,0.434343
-15.2882,0.955276,0.966049,2,3,0,15.2916,0.317844
-15.2976,0.999277,0.966049,2,7,0,15.2987,0.505859
-14.891,0.982216,0.966049,1,3,0,15.4128,0.396327
-15.1982,0.920073,0.966049,1,3,0,15.3644,0.493385
-14.889,0.997534,0.966049,2,3,0,15.217,0.420018
-15.6681,0.807784,0.966049,1,3,0,16.0679,0.284287
-15.7853,0.978213,0.966049,1,1,0,15.9115,0.275959
-15.5667,0.813992,0.966049,1,3,0,17.7847,0.533458
-15.1087,0.723757,0.966049,2,3,0,18.264,0.34034
-14.9625,0.968014,0.966049,2,3,0,15.4401,0.451103
-14.9671,0.972397,0.966049,1,3,0,15.1839,0.366781
-14.8837,0.997943,0.966049,1,3,0,14.9817,0.410803
-15.1933,0.929665,0.966049,1,3,0,15.2844,0.492714
-15.8186,0.84616,0.966049,2,3,0,16.6751,0.554512
-15.4386,1,0.966049,1,1,0,15.7858,0.521186
-15.2135,1,0.966049,1,1,0,15.4192,0.495423
-15.9347,0.948575,0.966049,2,3,0,15.9353,0.563199
-15.9347,0.693774,0.966049,1,3,0,18.8809,0.563199
-15.1908,0.677368,0.966049,2,3,0,19.4091,0.329163
-14.8841,1,0.966049,2,3,0,15.1659,0.405673
-15.4575,0.868827,0.966049,1,3,0,15.6599,0.523083
-15.2641,0.894697,0.966049,1,3,0,16.624,0.320495
-15.8439,0.892225,0.966049,1,1,0,15.8454,0.272036
-15.612,1,0.966049,2,3,0,15.8892,0.288535
-15.5891,1,0.966049,1,1,0,15.7453,0.290323
-16.358,0.955948,0.966049,2,3,0,16.3708,0.242664
-17.1497,0.878297,0.966049,1,1,0,17.2432,0.208514
-14.9374,0.961756,0.966049,1,3,0,17.2579,0.375037
-14.9374,0.456839,0.966049,1,3,0,18.7336,0.375037
-15.7103,0.889876,0.966049,2,3,0,15.9371,0.281213
-16.4378,0.876613,0.966049,1,1,0,16.4651,0.23873
-16.2045,1,0.966049,1,1,0,16.5865,0.250646
-14.9138,1,0.966049,2,3,0,15.9534,0.435008
-14.9537,0.978673,0.966049,2,3,0,15.075,0.370272
-15.3924,0.929555,0.966049,1,3,0,15.4174,0.307304
-14.9102,0.968128,0.966049,1,3,0,15.6465,0.433407
-14.905,1,0.966049,2,3,0,14.9126,0.430881
-14.9077,0.992312,0.966049,1,3,0,14.9676,0.386186
-14.9618,0.910022,0.966049,2,3,0,15.5915,0.450914
-15.7488,0.760988,0.966049,1,3,0,16.5215,0.278478
-14.9376,0.989631,0.966049,1,3,0,15.6893,0.374965
-15.463,0.918547,0.966049,2,3,0,15.6621,0.30084
-15.0227,0.978829,0.966049,2,3,0,15.687,0.354737
-14.8856,0.998239,0.966049,1,3,0,15.0226,0.402485
-17.2737,0.619221,0.966049,2,3,0,18.2815,0.203964
-16.3726,1,0.966049,2,3,0,17.2051,0.241934
-15.9587,1,0.966049,1,1,0,16.4069,0.264757
-15.7699,1,0.966049,1,1,0,16.0502,0.27702
-14.9792,0.986702,0.966049,2,3,0,15.8958,0.363871
-15.1499,0.810548,0.966049,2,3,0,16.6413,0.486599
-15.1025,1,0.966049,1,1,0,15.1781,0.479312
-15.3203,0.865395,0.966049,1,3,0,16.119,0.314455
-14.948,0.90566,0.966049,2,3,0,16.1932,0.447011
-15.5879,0.887564,0.966049,1,3,0,15.6298,0.53537
-15.3432,0.831907,0.966049,2,7,0,17.009,0.312115
-14.8845,1,0.966049,2,3,0,15.2791,0.413715
-14.8844,0.981328,0.966049,2,3,0,15.0106,0.41335
-15.5077,0.850776,0.966049,1,3,0,15.7781,0.296975
-16.4028,0.846466,0.966049,1,1,0,16.4047,0.240439
-15.6611,1,0.966049,1,1,0,16.2887,0.284808
-14.9592,0.988751,0.966049,2,3,0,15.7641,0.368819
-14.9841,0.994615,0.966049,1,1,0,14.9948,0.36274
-15.0994,0.975725,0.966049,1,1,0,15.1027,0.341736
-14.9069,0.998399,0.966049,1,3,0,15.0711,0.386595
-20.4331,0.533121,0.966049,2,3,0,20.9092,0.745496
-17.5499,1,0.966049,1,1,0,19.9506,0.651075
-16.1583,0.623239,0.966049,1,3,0,22.0679,0.253165
-16.0674,1,0.966049,1,1,0,16.3473,0.258292
-15.2021,0.965813,0.966049,2,3,0,16.4855,0.327759
-14.9349,0.989826,0.966049,2,3,0,15.2973,0.375828
-14.9307,1,0.966049,1,1,0,14.9433,0.377206
-14.9314,0.986267,0.966049,1,3,0,15.0572,0.441734
-14.9113,1,0.966049,1,1,0,14.9293,0.433927
-15.1525,0.972477,0.966049,2,3,0,15.1531,0.33415
-15.1124,1,0.966049,2,3,0,15.1828,0.339788
-15.3479,0.952764,0.966049,1,1,0,15.3563,0.311647
-15.2747,0.887944,0.966049,1,3,0,16.445,0.503126
-15.4544,0.959035,0.966049,1,1,0,15.5067,0.522771
-14.9197,1,0.966049,2,3,0,15.349,0.381145
-14.9173,1,0.966049,1,1,0,14.926,0.382057
-15.0187,0.988806,0.966049,2,7,0,15.0199,0.464167
-15.0296,0.999161,0.966049,2,3,0,15.0579,0.466355
-15.0834,0.936627,0.966049,1,3,0,15.5297,0.344219
-15.2929,0.985843,0.966049,2,3,0,15.3002,0.317337
-15.2977,0.999676,0.966049,2,3,0,15.3826,0.316821
-14.9449,0.997186,0.966049,1,3,0,15.2391,0.372755
-15.0839,0.941733,0.966049,1,3,0,15.3498,0.476237
-15.6442,0.78844,0.966049,1,3,0,16.6721,0.286079
-16.3153,0.884225,0.966049,1,1,0,16.3415,0.244829
-16.2541,1,0.966049,1,1,0,16.5512,0.248004
-15.2702,0.995501,0.966049,2,7,0,16.0837,0.502581
-14.9624,0.950731,0.966049,1,3,0,15.6272,0.36798
-15.0205,0.963941,0.966049,2,3,0,15.2928,0.464536
-14.931,1,0.966049,2,3,0,15.0002,0.441619
-14.8836,0.999155,0.966049,1,3,0,14.9367,0.408624
-14.9874,0.985676,0.966049,2,3,0,15.0029,0.457322
-17.7586,0.561809,0.966049,1,3,0,18.1546,0.659774
-16.1124,1,0.966049,1,1,0,17.4292,0.575554
-14.8864,1,0.966049,2,3,0,16.0829,0.417002
-14.9042,0.978152,0.966049,2,3,0,15.0325,0.387904
-14.8869,1,0.966049,2,7,0,14.9003,0.417689
-14.8852,0.999201,0.966049,2,3,0,14.894,0.403048
-14.8869,0.999618,0.966049,1,1,0,14.887,0.400502
-15.0903,0.970378,0.966049,2,3,0,15.1348,0.343133
-14.8885,0.997502,0.966049,1,3,0,15.0848,0.398734
-17.0685,0.57544,0.966049,1,3,0,17.9183,0.211591
-15.7507,1,0.966049,1,1,0,16.8358,0.278346
-16.3013,0.905054,0.966049,1,1,0,16.3551,0.245545
-14.9019,0.97712,0.966049,1,3,0,16.3844,0.389119
-14.9411,0.991401,0.966049,1,1,0,14.9411,0.373895
-15.6805,0.89309,0.966049,2,3,0,15.9107,0.283375
-14.8839,1,0.966049,2,3,0,15.5715,0.411797
-14.8915,0.985737,0.966049,2,3,0,14.9784,0.395935
-14.8915,0.683123,0.966049,1,3,0,16.6419,0.395935
-14.9635,0.805606,0.966049,2,3,0,16.4289,0.451379
-15.0725,0.975105,0.966049,1,1,0,15.075,0.474288
-14.9475,1,0.966049,1,1,0,15.044,0.446882
-14.9475,0.566986,0.966049,1,3,0,17.4201,0.446882
-14.9157,0.978441,0.966049,2,3,0,15.1262,0.382713
-14.9741,0.987303,0.966049,1,1,0,14.9743,0.365068
-16.0675,0.815735,0.966049,1,3,0,16.211,0.258282
-15.6972,1,0.966049,1,1,0,16.0747,0.282158
-15.8009,0.993586,0.966049,2,3,0,15.936,0.274902
-15.5783,1,0.966049,1,1,0,15.8438,0.291185
-15.2773,1,0.966049,1,1,0,15.5416,0.319035
-14.8914,0.982093,0.966049,1,3,0,15.4122,0.422222
-15.2426,0.94519,0.966049,2,3,0,15.3509,0.499162
-14.8836,0.994379,0.966049,1,3,0,15.2733,0.409539
-15.7832,0.883229,0.966049,2,3,0,15.9351,0.551751
-16.4599,0.952327,0.966049,2,3,0,16.5398,0.597157
-15.7056,1,0.966049,1,1,0,16.3447,0.545488
-17.028,0.740552,0.966049,1,1,0,17.0418,0.627311
-14.8927,0.978619,0.966049,1,3,0,17.0576,0.423284
-15.0741,0.964192,0.966049,1,3,0,15.0957,0.474571
-15.3092,0.946763,0.966049,1,1,0,15.3172,0.507209
-15.6152,0.931331,0.966049,1,1,0,15.6558,0.537795
-15.449,1,0.966049,2,3,0,15.6695,0.522237
-15.1363,1,0.966049,1,1,0,15.3869,0.484583
-14.989,1,0.966049,1,1,0,15.1053,0.457682
-15.3432,0.957345,0.966049,2,7,0,15.3482,0.312109
-15.4755,0.974148,0.966049,1,1,0,15.538,0.299738
-16.1454,0.881318,0.966049,1,1,0,16.1559,0.253876
-15.364,1,0.966049,1,1,0,15.9959,0.31005
-15.1072,1,0.966049,1,1,0,15.3173,0.340569
-14.9331,0.973436,0.966049,1,3,0,15.3308,0.442314
-15.2436,0.893589,0.966049,1,3,0,15.6016,0.322821
-15.7232,0.909345,0.966049,1,1,0,15.7275,0.280285
-15.3469,1,0.966049,1,1,0,15.6731,0.311741
-14.8987,0.994251,0.966049,1,3,0,15.3304,0.390942
-15.0793,0.970095,0.966049,2,3,0,15.1502,0.344867
-14.9531,0.76753,0.966049,2,3,0,17.0908,0.370441
-14.9145,0.98957,0.966049,1,3,0,15.059,0.435322
-14.924,0.997826,0.966049,1,1,0,14.9289,0.439098
-15.0082,0.980794,0.966049,1,1,0,15.0083,0.461969
-14.8836,0.997975,0.966049,1,3,0,15.0217,0.408656
-14.8873,0.98223,0.966049,2,3,0,15.0035,0.418162
-14.8855,0.99929,0.966049,2,3,0,14.894,0.402534
-15.6314,0.900973,0.966049,2,3,0,15.7256,0.287046
-15.2602,0.882912,0.966049,1,3,0,16.8908,0.50136
-14.89,0.984116,0.966049,1,3,0,15.3629,0.397268
-14.8932,0.998325,0.966049,2,3,0,14.9059,0.3946
-14.8932,0.938699,0.966049,1,3,0,15.2089,0.3946
-14.894,0.998254,0.966049,2,3,0,14.9112,0.394014
-15.0329,0.973761,0.966049,1,3,0,15.0479,0.352821
-14.884,1,0.966049,2,3,0,15.0131,0.41228
-15.3616,0.884962,0.966049,1,3,0,15.5613,0.310287
-15.1113,1,0.966049,2,3,0,15.3172,0.339956
-14.9202,0.998787,0.966049,1,3,0,15.0769,0.380958
-17.6484,0.524016,0.966049,1,3,0,18.5435,0.191205
-15.5115,0.991248,0.966049,2,7,0,17.2699,0.528332
-15.6979,0.957724,0.966049,1,1,0,15.8006,0.544856
-14.9828,0.923016,0.966049,1,3,0,16.254,0.363044
-15.2861,0.915859,0.966049,2,3,0,15.7639,0.504491
-15.2137,1,0.966049,1,1,0,15.3284,0.495445
-15.0471,1,0.966049,2,3,0,15.1849,0.469719
-15.3741,0.926759,0.966049,1,1,0,15.375,0.514454
-15.2187,1,0.966049,1,1,0,15.3825,0.496097
-15.0829,1,0.966049,2,3,0,15.2069,0.476079
-14.9843,0.96667,0.966049,2,3,0,15.4139,0.36269
-14.8912,0.997919,0.966049,2,3,0,15.0013,0.396187
-14.8876,0.998424,0.966049,1,3,0,14.9042,0.41853
-16.7844,0.643215,0.966049,1,3,0,17.2892,0.615031
-15.8593,1,0.966049,1,1,0,16.6384,0.557622
-15.2889,1,0.966049,1,1,0,15.7392,0.504829
-14.9094,1,0.966049,2,3,0,15.2136,0.385404
-16.1394,0.762896,0.966049,1,3,0,16.4435,0.254211
-14.9177,0.981428,0.966049,1,3,0,16.1476,0.381932
-14.9477,0.977789,0.966049,2,3,0,15.1021,0.446927
-14.8958,0.992104,0.966049,1,3,0,15.0047,0.392801
-14.896,0.995295,0.966049,2,7,0,14.9286,0.425674
-15.5495,0.868663,0.966049,1,3,0,15.6657,0.531887
-14.944,1,0.966049,2,3,0,15.4227,0.373025
-15.0099,0.775872,0.966049,2,3,0,16.75,0.357253
-15.0382,0.961176,0.966049,1,3,0,15.3985,0.468028
-14.986,0.961287,0.966049,1,3,0,15.3479,0.362307
-15.9611,0.840256,0.966049,1,3,0,16.065,0.264607
-15.0273,0.989808,0.966049,1,3,0,15.8345,0.35385
-15.001,0.965441,0.966049,1,3,0,15.3581,0.460409
-14.8848,0.999719,0.966049,2,3,0,15.0035,0.414229
-14.8956,0.984175,0.966049,2,3,0,14.9901,0.392936
-14.9033,0.9137,0.966049,2,3,0,15.5096,0.388406
-15.4527,0.858368,0.966049,1,3,0,15.7799,0.522604
-14.9194,0.997967,0.966049,1,3,0,15.3802,0.437322
-14.9293,0.997732,0.966049,1,1,0,14.9351,0.441006
-15.3357,0.86995,0.966049,1,3,0,15.7404,0.312877
-14.8915,0.781722,0.966049,2,3,0,17.3034,0.395896
-14.8915,0.725777,0.966049,1,3,0,16.3899,0.395896
-14.8915,0.851096,0.966049,1,3,0,15.6338,0.395896
-14.8886,1,0.966049,2,3,0,14.8914,0.398626
-14.9153,0.930467,0.966049,2,3,0,15.3875,0.435639
-14.9321,0.996144,0.966049,1,1,0,14.9358,0.441982
-14.9544,0.998291,0.966049,2,3,0,14.9607,0.448882
-14.9572,0.999374,0.966049,1,1,0,14.9727,0.449643
-15.4614,0.832769,0.966049,1,3,0,16.0304,0.300976
-15.4529,1,0.966049,1,1,0,15.5753,0.30173
-15.4077,1,0.966049,1,1,0,15.5402,0.30586
-14.8851,1,0.966049,2,3,0,15.3317,0.414824
-14.9077,0.801472,0.966049,2,3,0,16.416,0.432215
-14.9526,0.987158,0.966049,2,3,0,15.0175,0.448354
-15.0349,0.981148,0.966049,1,1,0,15.0379,0.467402
-15.199,0.962578,0.966049,1,1,0,15.2072,0.493492
-15.0118,1,0.966049,1,1,0,15.159,0.462732
